image_path,label,face_array
src/dataset\John_Hammond\images142.jpg,John_Hammond,"[[[0.6431373  0.6862745  0.8901961 ]
  [0.6431373  0.6862745  0.8901961 ]
  [0.63529414 0.6784314  0.88235295]
  ...
  [0.6156863  0.7137255  0.84705883]
  [0.60784316 0.7058824  0.8392157 ]
  [0.60784316 0.7058824  0.8392157 ]]

 [[0.61960787 0.6666667  0.8745098 ]
  [0.61960787 0.6666667  0.8745098 ]
  [0.6117647  0.65882355 0.8666667 ]
  ...
  [0.6313726  0.72156864 0.85490197]
  [0.62352943 0.7137255  0.84705883]
  [0.62352943 0.7137255  0.84705883]]

 [[0.5254902  0.5882353  0.81960785]
  [0.5254902  0.5882353  0.81960785]
  [0.5176471  0.5803922  0.80784315]
  ...
  [0.6862745  0.7529412  0.8901961 ]
  [0.68235296 0.7490196  0.88235295]
  [0.68235296 0.7490196  0.88235295]]

 ...

 [[0.99215686 0.9764706  0.99607843]
  [0.99215686 0.9764706  0.99607843]
  [0.99607843 0.98039216 0.99607843]
  ...
  [0.41960785 0.4862745  0.8235294 ]
  [0.44705883 0.5137255  0.8509804 ]
  [0.44705883 0.5137255  0.8509804 ]]

 [[0.9882353  0.972549   0.99607843]
  [0.9882353  0.972549   0.99607843]
  [0.99215686 0.9764706  0.99607843]
  ...
  [0.41568628 0.48235294 0.8235294 ]
  [0.44705883 0.5137255  0.8509804 ]
  [0.44705883 0.5137255  0.8509804 ]]

 [[0.9882353  0.972549   0.99607843]
  [0.9882353  0.972549   0.99607843]
  [0.99215686 0.9764706  0.99607843]
  ...
  [0.41568628 0.48235294 0.8235294 ]
  [0.44705883 0.5137255  0.8509804 ]
  [0.44705883 0.5137255  0.8509804 ]]]"
src/dataset\John_Hammond\images151.jpg,John_Hammond,"[[[0.7137255  0.84705883 0.9372549 ]
  [0.7137255  0.84705883 0.9372549 ]
  [0.70980394 0.84313726 0.93333334]
  ...
  [0.28627452 0.5568628  0.9372549 ]
  [0.27450982 0.5647059  0.9411765 ]
  [0.27058825 0.5686275  0.94509804]]

 [[0.70980394 0.84313726 0.9372549 ]
  [0.7058824  0.84313726 0.9372549 ]
  [0.7019608  0.8392157  0.93333334]
  ...
  [0.27058825 0.54901963 0.92941177]
  [0.2627451  0.5529412  0.93333334]
  [0.25882354 0.5529412  0.9372549 ]]

 [[0.7019608  0.83137256 0.92941177]
  [0.69803923 0.83137256 0.92941177]
  [0.69411767 0.83137256 0.92941177]
  ...
  [0.25490198 0.53333336 0.9254902 ]
  [0.2509804  0.5372549  0.9254902 ]
  [0.24705882 0.5411765  0.92941177]]

 ...

 [[0.18039216 0.4117647  0.7764706 ]
  [0.16862746 0.39215687 0.7529412 ]
  [0.15686275 0.3647059  0.7176471 ]
  ...
  [0.5921569  0.84705883 0.972549  ]
  [0.53333336 0.827451   0.972549  ]
  [0.49411765 0.8156863  0.9764706 ]]

 [[0.18431373 0.40784314 0.77254903]
  [0.18039216 0.4        0.75686276]
  [0.17254902 0.38039216 0.7372549 ]
  ...
  [0.7490196  0.9098039  1.        ]
  [0.6784314  0.8745098  1.        ]
  [0.63529414 0.85490197 1.        ]]

 [[0.2        0.42352942 0.78039217]
  [0.19607843 0.4117647  0.7647059 ]
  [0.1882353  0.39215687 0.74509805]
  ...
  [0.77254903 0.8862745  1.        ]
  [0.7411765  0.88235295 1.        ]
  [0.72156864 0.88235295 1.        ]]]"
src/dataset\John_Hammond\images157.jpg,John_Hammond,"[[[0.19607843 0.20784314 0.2627451 ]
  [0.19607843 0.20784314 0.2627451 ]
  [0.19215687 0.20392157 0.25882354]
  ...
  [0.29803923 0.27450982 0.24705882]
  [0.29803923 0.27450982 0.24705882]
  [0.29803923 0.27450982 0.24705882]]

 [[0.19215687 0.20392157 0.25882354]
  [0.19215687 0.20392157 0.25882354]
  [0.1882353  0.2        0.25490198]
  ...
  [0.29411766 0.27058825 0.24313726]
  [0.29411766 0.27058825 0.24313726]
  [0.29411766 0.27058825 0.24313726]]

 [[0.1882353  0.2        0.25490198]
  [0.1882353  0.2        0.25490198]
  [0.1882353  0.2        0.25490198]
  ...
  [0.29411766 0.27058825 0.24313726]
  [0.29411766 0.27058825 0.24313726]
  [0.29411766 0.27058825 0.24313726]]

 ...

 [[0.22745098 0.21960784 0.26666668]
  [0.22352941 0.21568628 0.2627451 ]
  [0.21960784 0.21176471 0.25882354]
  ...
  [0.07450981 0.07843138 0.07058824]
  [0.03529412 0.03921569 0.03137255]
  [0.01176471 0.01568628 0.00784314]]

 [[0.23529412 0.22745098 0.27450982]
  [0.23529412 0.22745098 0.27450982]
  [0.23137255 0.22352941 0.27058825]
  ...
  [0.03137255 0.03921569 0.03137255]
  [0.01568628 0.01960784 0.01176471]
  [0.00392157 0.00784314 0.00392157]]

 [[0.24313726 0.23529412 0.28235295]
  [0.23921569 0.23137255 0.2784314 ]
  [0.23529412 0.22745098 0.27450982]
  ...
  [0.00392157 0.00784314 0.        ]
  [0.         0.00392157 0.        ]
  [0.         0.00392157 0.        ]]]"
src/dataset\John_Hammond\images161.jpg,John_Hammond,"[[[0.30588236 0.30980393 0.3647059 ]
  [0.30588236 0.30980393 0.3647059 ]
  [0.3137255  0.32156864 0.38039216]
  ...
  [0.23529412 0.23529412 0.3372549 ]
  [0.24313726 0.24705882 0.34901962]
  [0.24313726 0.24705882 0.34901962]]

 [[0.30588236 0.30980393 0.3647059 ]
  [0.30588236 0.30980393 0.3647059 ]
  [0.3137255  0.32156864 0.38039216]
  ...
  [0.23529412 0.23529412 0.3372549 ]
  [0.24313726 0.24705882 0.34901962]
  [0.24313726 0.24705882 0.34901962]]

 [[0.26666668 0.27450982 0.32941177]
  [0.26666668 0.27450982 0.32941177]
  [0.27450982 0.28627452 0.34509805]
  ...
  [0.23529412 0.23529412 0.3372549 ]
  [0.24313726 0.24313726 0.34509805]
  [0.24313726 0.24313726 0.34509805]]

 ...

 [[0.21568628 0.14901961 0.18431373]
  [0.21568628 0.14901961 0.18431373]
  [0.21568628 0.15294118 0.18431373]
  ...
  [0.16862746 0.14901961 0.20392157]
  [0.16862746 0.15294118 0.20784314]
  [0.16862746 0.15294118 0.20784314]]

 [[0.21568628 0.14901961 0.18431373]
  [0.21568628 0.14901961 0.18431373]
  [0.21568628 0.15294118 0.1882353 ]
  ...
  [0.16470589 0.14509805 0.20392157]
  [0.16862746 0.14901961 0.20784314]
  [0.16862746 0.14901961 0.20784314]]

 [[0.21568628 0.14901961 0.18431373]
  [0.21568628 0.14901961 0.18431373]
  [0.21568628 0.15294118 0.18431373]
  ...
  [0.16470589 0.14509805 0.20392157]
  [0.16862746 0.14901961 0.20784314]
  [0.16862746 0.14901961 0.20784314]]]"
src/dataset\John_Hammond\images17.jpg,John_Hammond,"[[[0.30980393 0.3647059  0.45490196]
  [0.30980393 0.3647059  0.45490196]
  [0.30980393 0.3647059  0.45490196]
  ...
  [0.23529412 0.3019608  0.3647059 ]
  [0.23921569 0.3019608  0.36862746]
  [0.23921569 0.3019608  0.36862746]]

 [[0.30980393 0.3647059  0.45490196]
  [0.30980393 0.3647059  0.45490196]
  [0.3137255  0.3647059  0.45490196]
  ...
  [0.23529412 0.29803923 0.36078432]
  [0.23921569 0.29803923 0.3647059 ]
  [0.23921569 0.3019608  0.3647059 ]]

 [[0.3137255  0.36862746 0.45882353]
  [0.3137255  0.36862746 0.45882353]
  [0.3137255  0.36862746 0.45882353]
  ...
  [0.23137255 0.29411766 0.34901962]
  [0.23529412 0.29803923 0.3529412 ]
  [0.23529412 0.29803923 0.3529412 ]]

 ...

 [[0.62352943 0.61960787 0.69803923]
  [0.6156863  0.6117647  0.6901961 ]
  [0.5686275  0.5686275  0.654902  ]
  ...
  [0.45882353 0.46666667 0.5254902 ]
  [0.3882353  0.39607844 0.4509804 ]
  [0.38039216 0.38431373 0.44313726]]

 [[0.59607846 0.5921569  0.6666667 ]
  [0.5882353  0.58431375 0.6666667 ]
  [0.5411765  0.54509807 0.6313726 ]
  ...
  [0.5372549  0.5411765  0.59607846]
  [0.47058824 0.4745098  0.5294118 ]
  [0.4627451  0.4627451  0.52156866]]

 [[0.58431375 0.5803922  0.65882355]
  [0.5764706  0.5764706  0.654902  ]
  [0.5294118  0.5372549  0.61960787]
  ...
  [0.5686275  0.5686275  0.62352943]
  [0.5019608  0.5019608  0.5568628 ]
  [0.49411765 0.49411765 0.54901963]]]"
src/dataset\John_Hammond\images19.jpg,John_Hammond,"[[[0.3647059  0.36078432 0.39607844]
  [0.37254903 0.3764706  0.40784314]
  [0.38431373 0.39215687 0.42352942]
  ...
  [0.3137255  0.32156864 0.44313726]
  [0.30588236 0.3137255  0.44313726]
  [0.29803923 0.30588236 0.4392157 ]]

 [[0.41960785 0.41568628 0.4509804 ]
  [0.41568628 0.41568628 0.4509804 ]
  [0.40784314 0.41568628 0.44705883]
  ...
  [0.30588236 0.3137255  0.43137255]
  [0.3019608  0.30980393 0.4392157 ]
  [0.29803923 0.30588236 0.4392157 ]]

 [[0.4745098  0.47058824 0.5058824 ]
  [0.4509804  0.45490196 0.4862745 ]
  [0.41960785 0.43137255 0.45882353]
  ...
  [0.2901961  0.29803923 0.4117647 ]
  [0.29411766 0.3019608  0.42745098]
  [0.29803923 0.30588236 0.4392157 ]]

 ...

 [[0.09803922 0.21960784 0.43529412]
  [0.09019608 0.21960784 0.44313726]
  [0.08235294 0.21960784 0.45490196]
  ...
  [0.27450982 0.32941177 0.52156866]
  [0.30588236 0.35686275 0.5568628 ]
  [0.32941177 0.38039216 0.58431375]]

 [[0.09803922 0.21960784 0.43137255]
  [0.09411765 0.21960784 0.44313726]
  [0.09019608 0.21960784 0.45882353]
  ...
  [0.2901961  0.34117648 0.53333336]
  [0.2901961  0.34117648 0.5411765 ]
  [0.29411766 0.34509805 0.54901963]]

 [[0.09803922 0.21960784 0.42745098]
  [0.09803922 0.21960784 0.4392157 ]
  [0.09411765 0.22352941 0.45882353]
  ...
  [0.3019608  0.3529412  0.54509807]
  [0.2784314  0.33333334 0.5294118 ]
  [0.26666668 0.31764707 0.52156866]]]"
src/dataset\John_Hammond\images20.jpg,John_Hammond,"[[[0.05098039 0.05490196 0.09411765]
  [0.04705882 0.05490196 0.09411765]
  [0.04705882 0.05098039 0.09019608]
  ...
  [0.23137255 0.33333334 0.39607844]
  [0.22745098 0.32156864 0.38431373]
  [0.22745098 0.31764707 0.38039216]]

 [[0.05098039 0.05490196 0.09411765]
  [0.05098039 0.05098039 0.09019608]
  [0.04705882 0.05098039 0.09019608]
  ...
  [0.21960784 0.31764707 0.38431373]
  [0.22352941 0.32156864 0.38039216]
  [0.22745098 0.31764707 0.38039216]]

 [[0.05098039 0.05490196 0.09411765]
  [0.05098039 0.05098039 0.09019608]
  [0.04705882 0.05098039 0.09019608]
  ...
  [0.20392157 0.30588236 0.36862746]
  [0.21960784 0.3137255  0.3764706 ]
  [0.23137255 0.32156864 0.38431373]]

 ...

 [[0.22745098 0.3019608  0.36078432]
  [0.21960784 0.29411766 0.35686275]
  [0.20392157 0.2784314  0.34901962]
  ...
  [0.3647059  0.63529414 0.7882353 ]
  [0.3647059  0.6313726  0.7764706 ]
  [0.3647059  0.6313726  0.76862746]]

 [[0.22745098 0.3019608  0.36078432]
  [0.21960784 0.29411766 0.35686275]
  [0.2        0.2784314  0.34901962]
  ...
  [0.3647059  0.63529414 0.7882353 ]
  [0.3647059  0.6313726  0.7764706 ]
  [0.3647059  0.6313726  0.77254903]]

 [[0.23137255 0.30588236 0.3647059 ]
  [0.21960784 0.29411766 0.36078432]
  [0.20392157 0.28235295 0.34901962]
  ...
  [0.3647059  0.63529414 0.7921569 ]
  [0.3647059  0.6313726  0.78039217]
  [0.3647059  0.6313726  0.7764706 ]]]"
src/dataset\John_Hammond\images34.jpg,John_Hammond,"[[[0.6666667  0.5803922  0.7176471 ]
  [0.65882355 0.5764706  0.72156864]
  [0.64705884 0.5764706  0.73333335]
  ...
  [0.5254902  0.3882353  0.34901962]
  [0.5294118  0.39215687 0.3529412 ]
  [0.5294118  0.39215687 0.3529412 ]]

 [[0.6627451  0.5764706  0.7176471 ]
  [0.654902   0.5764706  0.7254902 ]
  [0.64705884 0.57254905 0.73333335]
  ...
  [0.5254902  0.3882353  0.34901962]
  [0.5294118  0.39215687 0.3529412 ]
  [0.5294118  0.39215687 0.3529412 ]]

 [[0.654902   0.57254905 0.72156864]
  [0.6509804  0.57254905 0.7254902 ]
  [0.6431373  0.57254905 0.7372549 ]
  ...
  [0.5254902  0.3882353  0.34901962]
  [0.5294118  0.39215687 0.3529412 ]
  [0.5294118  0.39215687 0.3529412 ]]

 ...

 [[0.5529412  0.5137255  0.72156864]
  [0.54901963 0.5137255  0.72156864]
  [0.54509807 0.5137255  0.72156864]
  ...
  [0.62352943 0.5137255  0.57254905]
  [0.6431373  0.5254902  0.58431375]
  [0.6509804  0.5294118  0.5882353 ]]

 [[0.5529412  0.5137255  0.7176471 ]
  [0.5529412  0.5137255  0.7176471 ]
  [0.54901963 0.5137255  0.7176471 ]
  ...
  [0.6313726  0.5137255  0.5764706 ]
  [0.6431373  0.5254902  0.58431375]
  [0.6509804  0.5294118  0.5882353 ]]

 [[0.5529412  0.5176471  0.7176471 ]
  [0.5529412  0.5176471  0.7176471 ]
  [0.5529412  0.5176471  0.7176471 ]
  ...
  [0.6313726  0.5176471  0.5764706 ]
  [0.6431373  0.5254902  0.58431375]
  [0.6509804  0.5294118  0.5882353 ]]]"
src/dataset\John_Hammond\images37.jpg,John_Hammond,"[[[0.6745098  0.7294118  0.81960785]
  [0.67058825 0.7254902  0.81960785]
  [0.67058825 0.72156864 0.8235294 ]
  ...
  [0.4117647  0.45882353 0.43529412]
  [0.40784314 0.45490196 0.43137255]
  [0.40392157 0.4509804  0.42745098]]

 [[0.64705884 0.7019608  0.79607844]
  [0.64705884 0.69803923 0.79607844]
  [0.64705884 0.69803923 0.8       ]
  ...
  [0.41568628 0.4627451  0.4392157 ]
  [0.41568628 0.4627451  0.4392157 ]
  [0.41960785 0.46666667 0.44313726]]

 [[0.63529414 0.6901961  0.7921569 ]
  [0.63529414 0.6901961  0.7921569 ]
  [0.63529414 0.6901961  0.79607844]
  ...
  [0.41960785 0.46666667 0.44313726]
  [0.42745098 0.4745098  0.4509804 ]
  [0.42745098 0.4745098  0.4509804 ]]

 ...

 [[0.05882353 0.08627451 0.07058824]
  [0.05882353 0.09019608 0.06666667]
  [0.05882353 0.09019608 0.05882353]
  ...
  [0.3647059  0.39215687 0.37254903]
  [0.3764706  0.40784314 0.38431373]
  [0.3882353  0.41960785 0.39215687]]

 [[0.0627451  0.09019608 0.07058824]
  [0.0627451  0.09411765 0.0627451 ]
  [0.0627451  0.09411765 0.05882353]
  ...
  [0.35686275 0.38431373 0.36078432]
  [0.38039216 0.40784314 0.38431373]
  [0.39607844 0.42352942 0.39607844]]

 [[0.0627451  0.09411765 0.06666667]
  [0.0627451  0.09411765 0.05882353]
  [0.0627451  0.09411765 0.05098039]
  ...
  [0.33333334 0.3647059  0.3372549 ]
  [0.3647059  0.39215687 0.3647059 ]
  [0.38431373 0.4117647  0.38431373]]]"
src/dataset\John_Hammond\images37.jpg,John_Hammond,"[[[0.07843138 0.14117648 0.20392157]
  [0.07843138 0.14117648 0.20392157]
  [0.07450981 0.14117648 0.20392157]
  ...
  [0.2        0.29803923 0.40392157]
  [0.20392157 0.3019608  0.40392157]
  [0.20392157 0.3019608  0.40392157]]

 [[0.07843138 0.14117648 0.20392157]
  [0.07843138 0.14117648 0.20392157]
  [0.07450981 0.14117648 0.20392157]
  ...
  [0.2        0.29411766 0.4       ]
  [0.20392157 0.3019608  0.40392157]
  [0.20392157 0.3019608  0.40392157]]

 [[0.07450981 0.13725491 0.19607843]
  [0.07450981 0.13725491 0.19607843]
  [0.07450981 0.14117648 0.19607843]
  ...
  [0.19607843 0.2901961  0.39607844]
  [0.19607843 0.29803923 0.4       ]
  [0.19607843 0.29803923 0.4       ]]

 ...

 [[0.15686275 0.21568628 0.22745098]
  [0.15686275 0.21568628 0.22745098]
  [0.16078432 0.21960784 0.22745098]
  ...
  [0.2        0.22352941 0.18039216]
  [0.2        0.22352941 0.18039216]
  [0.2        0.22352941 0.18039216]]

 [[0.15294118 0.21176471 0.21960784]
  [0.15294118 0.21176471 0.21960784]
  [0.15686275 0.21568628 0.22352941]
  ...
  [0.19607843 0.21960784 0.1764706 ]
  [0.19607843 0.21960784 0.1764706 ]
  [0.19607843 0.21960784 0.1764706 ]]

 [[0.15294118 0.21176471 0.21960784]
  [0.15294118 0.21176471 0.21960784]
  [0.15686275 0.21568628 0.22352941]
  ...
  [0.19607843 0.21960784 0.1764706 ]
  [0.19607843 0.21960784 0.1764706 ]
  [0.19607843 0.21960784 0.1764706 ]]]"
src/dataset\John_Hammond\images38.jpg,John_Hammond,"[[[0.5137255  0.627451   0.654902  ]
  [0.5137255  0.627451   0.654902  ]
  [0.5137255  0.627451   0.654902  ]
  ...
  [0.13725491 0.25882354 0.32156864]
  [0.14509805 0.2627451  0.32941177]
  [0.14509805 0.2627451  0.32941177]]

 [[0.5137255  0.627451   0.654902  ]
  [0.5137255  0.627451   0.654902  ]
  [0.5137255  0.62352943 0.654902  ]
  ...
  [0.13725491 0.25882354 0.32156864]
  [0.14509805 0.2627451  0.32941177]
  [0.14509805 0.2627451  0.32941177]]

 [[0.42352942 0.5568628  0.59607846]
  [0.42352942 0.5568628  0.59607846]
  [0.42352942 0.5568628  0.59607846]
  ...
  [0.14901961 0.26666668 0.33333334]
  [0.15294118 0.27058825 0.3372549 ]
  [0.15294118 0.27058825 0.3372549 ]]

 ...

 [[0.2        0.22352941 0.23137255]
  [0.2        0.22352941 0.23137255]
  [0.19607843 0.22352941 0.23137255]
  ...
  [0.11764706 0.21176471 0.29803923]
  [0.12156863 0.21568628 0.3019608 ]
  [0.12156863 0.21568628 0.3019608 ]]

 [[0.21176471 0.23137255 0.24313726]
  [0.21176471 0.23137255 0.24313726]
  [0.20784314 0.22745098 0.23921569]
  ...
  [0.16078432 0.2509804  0.33333334]
  [0.16862746 0.2627451  0.34117648]
  [0.16862746 0.2627451  0.34117648]]

 [[0.21176471 0.23137255 0.24313726]
  [0.21176471 0.23137255 0.24313726]
  [0.20784314 0.22745098 0.23921569]
  ...
  [0.15686275 0.2509804  0.33333334]
  [0.16862746 0.2627451  0.34117648]
  [0.16862746 0.2627451  0.34117648]]]"
src/dataset\John_Hammond\images40.jpg,John_Hammond,"[[[0.84313726 0.84313726 0.84313726]
  [0.8235294  0.8235294  0.8235294 ]
  [0.7921569  0.7921569  0.7921569 ]
  ...
  [0.60784316 0.60784316 0.60784316]
  [0.59607846 0.59607846 0.59607846]
  [0.5882353  0.5882353  0.5882353 ]]

 [[0.87058824 0.87058824 0.87058824]
  [0.84313726 0.84313726 0.84313726]
  [0.80784315 0.80784315 0.80784315]
  ...
  [0.6156863  0.6156863  0.6156863 ]
  [0.6039216  0.6039216  0.6039216 ]
  [0.59607846 0.59607846 0.59607846]]

 [[0.85490197 0.85490197 0.85490197]
  [0.83137256 0.83137256 0.83137256]
  [0.7921569  0.7921569  0.7921569 ]
  ...
  [0.627451   0.627451   0.627451  ]
  [0.6156863  0.6156863  0.6156863 ]
  [0.60784316 0.60784316 0.60784316]]

 ...

 [[0.30980393 0.30980393 0.30980393]
  [0.30588236 0.30588236 0.30588236]
  [0.29411766 0.29411766 0.29411766]
  ...
  [0.9607843  0.9607843  0.9607843 ]
  [0.9647059  0.9647059  0.9647059 ]
  [0.9647059  0.9647059  0.9647059 ]]

 [[0.30588236 0.30588236 0.30588236]
  [0.3019608  0.3019608  0.3019608 ]
  [0.2901961  0.2901961  0.2901961 ]
  ...
  [0.9607843  0.9607843  0.9607843 ]
  [0.9607843  0.9607843  0.9607843 ]
  [0.9607843  0.9607843  0.9607843 ]]

 [[0.30588236 0.30588236 0.30588236]
  [0.29803923 0.29803923 0.29803923]
  [0.2901961  0.2901961  0.2901961 ]
  ...
  [0.95686275 0.95686275 0.95686275]
  [0.9607843  0.9607843  0.9607843 ]
  [0.9607843  0.9607843  0.9607843 ]]]"
src/dataset\John_Hammond\images41.jpg,John_Hammond,"[[[0.14117648 0.17254902 0.2627451 ]
  [0.14117648 0.17254902 0.2627451 ]
  [0.14117648 0.17254902 0.25882354]
  ...
  [0.1882353  0.2        0.2627451 ]
  [0.18431373 0.19607843 0.25490198]
  [0.18431373 0.19607843 0.25490198]]

 [[0.14117648 0.17254902 0.2627451 ]
  [0.14117648 0.17254902 0.2627451 ]
  [0.14117648 0.16862746 0.25882354]
  ...
  [0.19215687 0.20392157 0.2627451 ]
  [0.18431373 0.19607843 0.25490198]
  [0.18431373 0.19607843 0.25490198]]

 [[0.14117648 0.16862746 0.25882354]
  [0.14117648 0.16862746 0.25882354]
  [0.13725491 0.16862746 0.25882354]
  ...
  [0.19215687 0.20392157 0.2627451 ]
  [0.1882353  0.2        0.25882354]
  [0.1882353  0.2        0.25882354]]

 ...

 [[0.10980392 0.10980392 0.20392157]
  [0.10980392 0.10980392 0.20392157]
  [0.11372549 0.11372549 0.20784314]
  ...
  [0.07058824 0.09411765 0.1764706 ]
  [0.07058824 0.09411765 0.1764706 ]
  [0.07058824 0.09411765 0.1764706 ]]

 [[0.10588235 0.10588235 0.2       ]
  [0.10588235 0.10588235 0.2       ]
  [0.10980392 0.10980392 0.20392157]
  ...
  [0.06666667 0.09411765 0.16862746]
  [0.06666667 0.09411765 0.17254902]
  [0.06666667 0.09411765 0.17254902]]

 [[0.10588235 0.10588235 0.2       ]
  [0.10588235 0.10588235 0.2       ]
  [0.10980392 0.10980392 0.20392157]
  ...
  [0.06666667 0.09411765 0.17254902]
  [0.06666667 0.09411765 0.17254902]
  [0.06666667 0.09411765 0.17254902]]]"
src/dataset\John_Hammond\images45.jpg,John_Hammond,"[[[0.5254902  0.42352942 0.35686275]
  [0.5019608  0.40392157 0.3372549 ]
  [0.46666667 0.37254903 0.3019608 ]
  ...
  [0.04313726 0.03921569 0.05490196]
  [0.03529412 0.03137255 0.04313726]
  [0.02745098 0.02352941 0.03921569]]

 [[0.5019608  0.4        0.3372549 ]
  [0.5019608  0.40392157 0.33333334]
  [0.5019608  0.40392157 0.33333334]
  ...
  [0.04313726 0.03921569 0.05490196]
  [0.03529412 0.03137255 0.04313726]
  [0.02745098 0.02352941 0.03921569]]

 [[0.47843137 0.3764706  0.30980393]
  [0.49019608 0.3882353  0.32156864]
  [0.5058824  0.4117647  0.34117648]
  ...
  [0.04313726 0.03921569 0.05490196]
  [0.03529412 0.03137255 0.04313726]
  [0.02745098 0.02352941 0.03921569]]

 ...

 [[0.25490198 0.27058825 0.24705882]
  [0.2509804  0.26666668 0.24313726]
  [0.24705882 0.25882354 0.23529412]
  ...
  [0.57254905 0.5411765  0.5254902 ]
  [0.6039216  0.57254905 0.5529412 ]
  [0.62352943 0.5921569  0.57254905]]

 [[0.2509804  0.27058825 0.23921569]
  [0.24705882 0.2627451  0.23921569]
  [0.23921569 0.25490198 0.23137255]
  ...
  [0.5568628  0.52156866 0.5058824 ]
  [0.59607846 0.5529412  0.53333336]
  [0.6156863  0.5764706  0.54901963]]

 [[0.25490198 0.27450982 0.23921569]
  [0.2509804  0.26666668 0.23529412]
  [0.23921569 0.25490198 0.23137255]
  ...
  [0.5647059  0.5294118  0.5137255 ]
  [0.5803922  0.5372549  0.5176471 ]
  [0.5882353  0.5411765  0.5176471 ]]]"
src/dataset\John_Hammond\images49.jpg,John_Hammond,"[[[0.03529412 0.04313726 0.08235294]
  [0.03137255 0.03921569 0.08235294]
  [0.02352941 0.03529412 0.07843138]
  ...
  [0.26666668 0.30588236 0.35686275]
  [0.25490198 0.3019608  0.34901962]
  [0.24705882 0.3019608  0.34901962]]

 [[0.03137255 0.03921569 0.07843138]
  [0.03137255 0.03921569 0.07843138]
  [0.02352941 0.03529412 0.07843138]
  ...
  [0.27058825 0.30588236 0.36078432]
  [0.25490198 0.3019608  0.34901962]
  [0.24313726 0.29803923 0.34509805]]

 [[0.03137255 0.03921569 0.07843138]
  [0.02745098 0.03529412 0.07450981]
  [0.01960784 0.03137255 0.07450981]
  ...
  [0.27450982 0.30588236 0.3647059 ]
  [0.2509804  0.3019608  0.34901962]
  [0.24313726 0.29803923 0.34509805]]

 ...

 [[0.18039216 0.18039216 0.36862746]
  [0.19215687 0.19215687 0.38039216]
  [0.21568628 0.21568628 0.40392157]
  ...
  [0.02745098 0.03137255 0.10196079]
  [0.03137255 0.03529412 0.09411765]
  [0.03529412 0.03921569 0.09411765]]

 [[0.17254902 0.17254902 0.36078432]
  [0.18431373 0.18431373 0.37254903]
  [0.21568628 0.21568628 0.40784314]
  ...
  [0.02352941 0.03137255 0.10196079]
  [0.02745098 0.03529412 0.09411765]
  [0.03137255 0.03921569 0.09411765]]

 [[0.16470589 0.16470589 0.3529412 ]
  [0.18039216 0.18039216 0.36862746]
  [0.21568628 0.21176471 0.40784314]
  ...
  [0.02352941 0.03137255 0.10196079]
  [0.02745098 0.03529412 0.09803922]
  [0.02745098 0.03921569 0.09411765]]]"
src/dataset\John_Hammond\images53.jpg,John_Hammond,"[[[0.7490196  0.65882355 0.5568628 ]
  [0.7411765  0.6509804  0.54901963]
  [0.73333335 0.6431373  0.5411765 ]
  ...
  [0.14901961 0.13333334 0.15294118]
  [0.12941177 0.12941177 0.14901961]
  [0.11372549 0.1254902  0.14509805]]

 [[0.72156864 0.6313726  0.5294118 ]
  [0.7294118  0.6392157  0.5372549 ]
  [0.73333335 0.6431373  0.54509807]
  ...
  [0.16078432 0.15686275 0.17254902]
  [0.13725491 0.14117648 0.15686275]
  [0.11372549 0.1254902  0.14509805]]

 [[0.76862746 0.6745098  0.5764706 ]
  [0.7607843  0.6666667  0.57254905]
  [0.7411765  0.6509804  0.5647059 ]
  ...
  [0.16470589 0.17254902 0.1882353 ]
  [0.14901961 0.15686275 0.18039216]
  [0.13725491 0.14509805 0.17254902]]

 ...

 [[0.4392157  0.44313726 0.40784314]
  [0.43529412 0.4392157  0.40392157]
  [0.43137255 0.43529412 0.4       ]
  ...
  [0.7411765  0.7254902  0.7058824 ]
  [0.78431374 0.7529412  0.7058824 ]
  [0.8117647  0.7764706  0.70980394]]

 [[0.4392157  0.44313726 0.40784314]
  [0.43529412 0.4392157  0.40392157]
  [0.43137255 0.43529412 0.4       ]
  ...
  [0.70980394 0.70980394 0.69803923]
  [0.7372549  0.7254902  0.6901961 ]
  [0.75686276 0.73333335 0.6784314 ]]

 [[0.4392157  0.44313726 0.40784314]
  [0.4392157  0.4392157  0.40392157]
  [0.43137255 0.4392157  0.40392157]
  ...
  [0.67058825 0.69411767 0.6862745 ]
  [0.69411767 0.7019608  0.6745098 ]
  [0.7137255  0.7058824  0.6666667 ]]]"
